,Grade_2324,DaysEnr_2324,Susp_2324,AttRate_2223,DaysEnr_2223,DaysAbs_2223,CurrWeightedTotGPA_2223,AttRate_2324,DaysAbs_2324,Susp_2223,African American,Asian,Filipino,Latino,Multiple Ethnicity,Native American,Not Reported,Pacific Islander,White,EL,EO,IFEP,RFEP,Castlemont,EastOaklandPRIDE,ElmhurstUnited,MLK,McClymonds,Prescott,WOMS,isMale,SpEd_2324,SED_2324
63,1.4096239398125097,0.29170537245721445,-0.2509348505793647,0.8926637159000296,0.30583494978630393,-0.843150798696111,-0.07490551245547028,0.9444,0.05917159763313609,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
64,1.112228585435443,0.29170537245721445,-0.2509348505793647,-1.2752340051682056,-3.367830539568556,-0.1324631641834772,-1.2639427178440952,0.2333,0.8165680473372781,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
65,0.8148332310583766,0.29170537245721445,-0.2509348505793647,-1.51159026629106,0.30583494978630393,1.6950193245632954,-1.1365458744095995,0.6778,0.3431952662721893,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
66,0.8148332310583766,0.29170537245721445,-0.2509348505793647,0.02688986563316291,0.30583494978630393,0.07059044567727532,0.5939279155756311,0.9167,0.08875739644970414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
67,1.112228585435443,0.29170537245721445,-0.2509348505793647,-0.1653119291260815,0.30583494978630393,0.27364405553802784,0.19050457803306203,0.8278,0.1834319526627219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
68,0.51743787668131,-5.104976973959534,-0.2509348505793647,0.9636571716219126,-0.03154249311363218,-0.9446776036264872,0.6151607228147137,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
69,1.112228585435443,-5.203696772979353,-0.2509348505793647,-3.638796616396752,-0.40640631855800563,3.3702116059145033,-0.8711357839210673,0.4615,0.04142011834319526,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
70,0.51743787668131,0.29170537245721445,-0.2509348505793647,0.4597767907665958,0.30583494978630393,-0.38628017650941787,1.1884465182699435,0.8333,0.17751479289940827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
71,1.112228585435443,0.29170537245721445,-0.2509348505793647,0.555877688146218,0.30583494978630393,-0.4878069814397941,-0.0005906871186813996,0.9167,0.08875739644970414,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
72,1.112228585435443,0.29170537245721445,-0.2509348505793647,0.555877688146218,0.30583494978630393,-0.4878069814397941,-0.0005906871186813996,0.9167,0.08875739644970414,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
